EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
952226,CENTRAL DOUGLAS COUNTY (ZONE), ,06/01/2021,1930,Wildfire, , ,0,0,0,0,OR,PST-8, ,157529,Z,23,MFR,0,0,Other Federal Agency, , , , , , , , ,06/06/2021,530, , , , ,"The Mehl wildfire was reported burning in logging slash on the evening of 06/01/2021.  As of the last report at 0630 PDT on 06/06/21, the fire covered 110 acres and was 10 percent contained.  120000 dollars had been spent on firefighting efforts.","The Mehl wildfire was reported burning in logging slash on the evening of 06/01/2021.  As of the last report at 0630 PDT on 06/06/21, the fire covered 110 acres and was 10 percent contained.  120000 dollars had been spent on firefighting efforts.",371
953229,CENTRAL & EASTERN LAKE COUNTY (ZONE), ,06/07/2021,200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,157670,Z,31,MFR,0,0,Official NWS Observations, , , , , , , , ,06/07/2021,700, , , , ,"Reported low temperatures in this zone ranged from 28 to 32 degrees.","Clearing skies along with a cool air mass allowed temperatures to drop below freezing over parts of south central Oregon.",372
953230,KLAMATH BASIN (ZONE), ,06/07/2021,200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,157670,Z,29,MFR,0,0,Official NWS Observations, , , , , , , , ,06/07/2021,700, , , , ,"Reported low temperatures of 32 degrees was reported from two stations in this zone.","Clearing skies along with a cool air mass allowed temperatures to drop below freezing over parts of south central Oregon.",373
968126,UMATILLA CO.,STATE LINE,06/14/2021,2300,Hail,1.75, ,0,0,0,0,OR,PST-8, ,160201,C,59,PDT,0,0,Social Media, , , ,11,E,12,E,STATE LINE,06/15/2021,0,45.98,-118.0931,45.9984,-118.0866,"Social media report 15 miles ENE of Milton-Freewater, OR indicated a thunderstorm produced hail up to 1.75 inches just after 12 am PDT on June 15th.","Upper level trough with mid to high level jet support moved northeast across Oregon and Washington, producing showers with embedded strong thunderstorms during the early morning hours.",374
955327,NORTHERN & EASTERN KLAMATH COUNTY & WESTERN LAKE COUNTY (ZONE), ,06/19/2021,1230,Wildfire, , ,0,0,0,0,OR,PST-8, ,158046,Z,30,MFR,0,0,Other Federal Agency, , , , , , , , ,06/30/2021,2359, , , , ,"The Cutoff fire was reported at 1330 PDT on 06/19/21.  The cause is under investigation.  As of the last report at 0630 PDT on 07/01/21, the fire covered 1288 acres and was 100 percent contained.  22 structures were lost and 4.1 million dollars had been spent on firefighting efforts.","The Cutoff fire was reported at 1330 PDT on 06/19/21.  The cause is under investigation.  As of the last report at 0630 PDT on 07/01/21, the fire covered 1288 acres and was 100 percent contained.  22 structures were lost and 4.1 million dollars had been spent on firefighting efforts.",375
955609,EASTERN CURRY COUNTY & JOSEPHINE COUNTY (ZONE), ,06/20/2021,1100,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,158078,Z,24,MFR,0,0,Official NWS Observations, , , , , , , , ,06/21/2021,2200, , , , ,"On 06/20/21, reported high temperatures in this zone ranged from 86 to 105 degrees and low temperatures ranged from 56 to 58 degrees.  On 06/21/21, high temperatures in this zone ranged from 90 to 108 degrees and low temperatures ranged from 53 to 67 degrees.","Strong ridging aloft and strong surface heating made for hot temperatures across inland portions of southwest Oregon.",376
955613,JACKSON COUNTY (ZONE), ,06/20/2021,1100,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,158078,Z,26,MFR,0,0,Official NWS Observations, , , , , , , , ,06/21/2021,2200, , , , ,"On 06/20/21, reported high temperatures in this zone ranged from 95 to 101 degrees and low temperatures ranged from 49 to 61 degrees.  On 06/21/21, high temperatures in this zone ranged from 95 to 102 degrees and low temperatures ranged from 52 to 68 degrees.","Strong ridging aloft and strong surface heating made for hot temperatures across inland portions of southwest Oregon.",377
956761,JACKSON CO.,(MFR)MEDFORD ARPT,06/22/2021,1720,Hail,1.00, ,0,0,0,0,OR,PST-8, ,158255,C,29,MFR,0,0,Public, , , ,2,NNW,2,NNW,(MFR)MEDFORD ARPT,06/22/2021,1730,42.4146,-122.8838,42.4146,-122.8838,"A member of the public reported 1 inch hail at this location and time. A picture was sent and used for verification.","A thunderstorm dropped hail up to 1 inch in diameter across parts of the Rogue Valley in southwest Oregon.",378
974825,MALHEUR CO.,LUSE,06/22/2021,1850,Thunderstorm Wind,54.00, ,0,0,0,0,OR,MST-7,MG,161423,C,45,BOI,0,0,ASOS, , , ,2,NE,0,NW,ONTARIO,06/22/2021,1855,44.02,-117.02,44.031,-116.9711,"The ASOS at Ontario reported a 62 MPH thunderstorm wind gust.","Hot and dry conditions were ideal for thunderstorm microburst outflow propagation across Southeast Oregon and Southwest Idaho. Severe gusts were reported with reports of damage throughout the area.",379
968159,DESCHUTES CO.,BEND,06/23/2021,1640,Hail,1.25, ,0,0,0,0,OR,PST-8, ,160205,C,17,PDT,0,0,Trained Spotter, , , ,1,SW,2,SE,TUMALO,06/23/2021,1720,44.0583,-121.3143,44.1336,-121.3091,"A severe thunderstorm developed and sat over the Bend, OR area for about 30 minutes, producing half an inch to 1.25 inch sized hailstones during the duration of the storm.","A strong moisture plume with increasing surface instability under a southerly flow aloft produced strong thunderstorms across portions of Deschutes County, OR. These thunderstorms produced heavy rainfall and severe hail at times.",380
968173,DESCHUTES CO.,BEND MUNI ARPT,06/23/2021,1700,Flood, , ,0,0,0,0,OR,PST-8, ,160205,C,17,PDT,0,0,Public,Heavy Rain, , ,0,W,0,SSE,BEND MUNI ARPT,06/23/2021,1830,44.0996,-121.3094,44.0994,-121.2997,"A severe thunderstorm that developed and sat over the Bend, OR area produced heavy rainfall with a cocorahs site reporting 2.68 inches of rain during the duration of the storm. This heavy rainfall led to ponding on a roadway near the intersection of highways 97 and 20.","A strong moisture plume with increasing surface instability under a southerly flow aloft produced strong thunderstorms across portions of Deschutes County, OR. These thunderstorms produced heavy rainfall and severe hail at times.",381
969154,EASTERN COLUMBIA RIVER GORGE (ZONE), ,06/25/2021,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,160263,Z,41,PDT,0,0,ASOS, , , , , , , , ,06/29/2021,2359, , , , ,"Calculated heat risk values at the KDLS ASOS recorded consecutive days between June 25th through June 29th  of temperatures that met or exceeded excessive heat warning criteria. Several locations including the KDLS ASOS recorded consecutive days over 110 degrees through the period, with KDLS recording 118 degrees on June 28th.","A strong upper level ridge of high pressure and a surface thermal trough brought several days of record high temperatures across the PacNW, with many locations in the lower and higher elevations experiencing extreme heat risk during this event. The multiple days of extreme heat risk has been attributed to several fatalities across the region.",382
969141,FOOTHILLS OF THE NORTHERN BLUE MOUNTAINS OF OREGON (ZONE), ,06/25/2021,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,160263,Z,507,PDT,0,0,ASOS, , , , , , , , ,06/30/2021,2359, , , , ,"Calculated heat risk values at the Pendleton WFO recorded consecutive days between June 27th through June 30th of temperatures that met or exceeded excessive heat warning criteria. Calculated heat risk at the Milton Freewater, OR GHCN station recorded consecutive days between June 25th through July 1st of temperatures that met or exceeded excessive heat warning criteria. The highest recorded temperature in the zone was 117 degrees recorded at the KPDT ASOS site on June 29th.","A strong upper level ridge of high pressure and a surface thermal trough brought several days of record high temperatures across the PacNW, with many locations in the lower and higher elevations experiencing extreme heat risk during this event. The multiple days of extreme heat risk has been attributed to several fatalities across the region.",383
968860,NORTH CENTRAL OREGON (ZONE), ,06/26/2021,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,160263,Z,510,PDT,0,0,Official NWS Observations, , , , , , , , ,06/29/2021,0, , , , ,"Calculated heat risk values at a GHCN in Moro, OR recorded several consecutive days between June 26th and June 29th of temperatures that met or exceeded excessive heat warning criteria. Many locations, including those of RAWS and NWS sites recorded multiple days of highs at or over 105 degrees.","A strong upper level ridge of high pressure and a surface thermal trough brought several days of record high temperatures across the PacNW, with many locations in the lower and higher elevations experiencing extreme heat risk during this event. The multiple days of extreme heat risk has been attributed to several fatalities across the region.",384
969147,FOOTHILLS OF THE SOUTHERN BLUE MOUNTAINS OF OREGON (ZONE), ,06/26/2021,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,160263,Z,508,PDT,0,0,Unknown, , , , , , , , ,06/30/2021,2359, , , , ,"Calculated heat risk values at a GHCN site in Heppner, OR  recorded consecutive days between June 27th through June 30th of temperatures that met or exceeded excessive heat warning criteria.","A strong upper level ridge of high pressure and a surface thermal trough brought several days of record high temperatures across the PacNW, with many locations in the lower and higher elevations experiencing extreme heat risk during this event. The multiple days of extreme heat risk has been attributed to several fatalities across the region.",385
968870,JOHN DAY BASIN (ZONE), ,06/26/2021,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,160263,Z,505,PDT,0,0,Official NWS Observations, , , , , , , , ,06/30/2021,2359, , , , ,"Calculated heat risk values at a GHCN at the site 35 WNW of John Day, OR recorded consecutive days between June 26th through June 29th of temperatures that met or exceeded excessive heat warning criteria. Several locations including a USCRN and CWOP stations recorded consecutive daily highs over 105 degrees, with a CWOP station recording consecutive daily highs at or above 110 degrees.","A strong upper level ridge of high pressure and a surface thermal trough brought several days of record high temperatures across the PacNW, with many locations in the lower and higher elevations experiencing extreme heat risk during this event. The multiple days of extreme heat risk has been attributed to several fatalities across the region.",386
968867,OCHOCO-JOHN DAY HIGHLANDS (ZONE), ,06/26/2021,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,160263,Z,506,PDT,0,0,RAWS, , , , , , , , ,06/30/2021,2359, , , , ,"Many RAWS stations across the zone recorded consecutive maximum daily high temperatures over 95 degrees through the period, while the Haystack RAWS had recorded consecutive days of daily highs over 105 degrees.","A strong upper level ridge of high pressure and a surface thermal trough brought several days of record high temperatures across the PacNW, with many locations in the lower and higher elevations experiencing extreme heat risk during this event. The multiple days of extreme heat risk has been attributed to several fatalities across the region.",387
969144,LOWER COLUMBIA BASIN (ZONE), ,06/26/2021,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,160263,Z,44,PDT,0,0,ASOS, , , , , , , , ,06/30/2021,2359, , , , ,"Calculated heat risk values at the KHRI ASOS recorded consecutive days between June 27th through June 30th of temperatures that met or exceeded excessive heat warning criteria. Calculated heat risk values at the Boardman, OR GHCN station recorded consecutive days between June 26th through July 1st of temperatures that met or exceeded excessive heat warning criteria. Many CWOP stations and the ASOS at KHRI recorded consecutive days of temperatures over 110, while the highest recorded temperature was 118 at KHRI on June 29th.","A strong upper level ridge of high pressure and a surface thermal trough brought several days of record high temperatures across the PacNW, with many locations in the lower and higher elevations experiencing extreme heat risk during this event. The multiple days of extreme heat risk has been attributed to several fatalities across the region.",388
969133,SOUTHERN BLUE MOUNTAINS (ZONE), ,06/26/2021,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,160263,Z,503,PDT,0,0,RAWS, , , , , , , , ,06/30/2021,2359, , , , ,"Nearly all RAWS stations across the zone recorded consecutive daily high temperatures over 95 degrees through the period, with several sites recording consecutive days of daily high temperatures over 105 degrees.","A strong upper level ridge of high pressure and a surface thermal trough brought several days of record high temperatures across the PacNW, with many locations in the lower and higher elevations experiencing extreme heat risk during this event. The multiple days of extreme heat risk has been attributed to several fatalities across the region.",389
958793,KLAMATH BASIN (ZONE), ,06/26/2021,1000,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,158281,Z,29,MFR,0,0,Official NWS Observations, , , , , , , , ,06/30/2021,1257, , , , ,"On 06/26/21, the reported low temperatures in this zone ranged from 44 to 50 degrees and the high temperatures ranged from 92 to 94 degrees. On 06/27/21, the reported low temperatures in this zone ranged from 50 to 57 degrees and the high temperatures ranged from 96 to 101 degrees. On 06/28/21, the reported low temperatures in this zone ranged from 51 to 60 degrees and the high temperatures ranged from 100 to 103 degrees. On 06/29/21, the reported low temperatures in this zone ranged from 50 to 54 degrees and the high temperatures ranged from 100 to 104 degrees. On 06/30/21, the reported low temperatures in this zone ranged from 46 to 51 degrees and the high temperatures ranged from 94 to 101 degrees.  Klamath Falls set a high temperature record for the month of June with 101 degrees on 06/27, the old record was 96 degrees, set in 2015.  This record was broken the very next day, 6/28, when a high temperature of 103 degrees was recorded.","A historic heat wave affected the Pacific Northwest during this interval.  It was caused by a strong upper level ridge that created dry and stable conditions over the area with strong subsidence.  Many daily, monthly, and all-time high temperature records were set over southwest and south central Oregon.",390
970023,NORTH OREGON CASCADES FOOTHILLS (ZONE), ,06/26/2021,1000,Excessive Heat, , ,2,0,0,0,OR,PST-8, ,158241,Z,10,PQR,0,0,Mesonet, , , , , , , , ,06/28/2021,2000, , , , ,"Very hot temperatures. There were three consecutive days with maximum temperatures greater than 100 degrees measured at several stations. The hottest day was on June 28 where temperatures peaked around 112 degrees. The minimum temperatures were warm as well with nighttime temperatures in the 70s on June 27 and June 28. Two heat related deaths were reported.","A high pressure heat dome over the region led to stretch of extreme heat, shattering records from June 26 through June 29. All time max temperatures were broken by 8 to 10 degrees. Widespread fatalities occurred due to the heat (117 in total), as many were without air-conditioning, as well as an increase in the number of drownings. Widespread closures and postponements of businesses and events also occurred.",391
965968,CENTRAL COAST RANGE OF W OREGON (ZONE), ,06/26/2021,1000,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,158241,Z,4,PQR,0,0,Trained Spotter, , , , , , , , ,06/28/2021,1800, , , , ,"Very hot temperatures. There were three consecutive days with maximum temperatures greater than 95 degrees measured at several stations, with two consecutive days greater than100 degrees . The hottest day was on June 27 where temperatures peaked around 109 degrees.","A high pressure heat dome over the region led to stretch of extreme heat, shattering records from June 26 through June 29. All time max temperatures were broken by 8 to 10 degrees. Widespread fatalities occurred due to the heat (117 in total), as many were without air-conditioning, as well as an increase in the number of drownings. Widespread closures and postponements of businesses and events also occurred.",392
965967,COAST RANGE OF NW OREGON (ZONE), ,06/26/2021,1000,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,158241,Z,3,PQR,0,0,Mesonet, , , , , , , , ,06/28/2021,1800, , , , ,"Very hot temperatures. There were three days with maximum temperatures greater than 100 degrees measured at several stations. The hottest day was on June 28 where temperatures peaked around 111 degrees. The minimum temperatures were warm as well with nighttime temperatures in the 70s on June 27 and June 28.","A high pressure heat dome over the region led to stretch of extreme heat, shattering records from June 26 through June 29. All time max temperatures were broken by 8 to 10 degrees. Widespread fatalities occurred due to the heat (117 in total), as many were without air-conditioning, as well as an increase in the number of drownings. Widespread closures and postponements of businesses and events also occurred.",393
965966,WESTERN COLUMBIA RIVER GORGE (ZONE), ,06/26/2021,1000,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,158241,Z,15,PQR,0,0,Mesonet, , , , , , , , ,06/29/2021,1800, , , , ,"Very hot temperatures. There were three days with maximum temperatures greater than 100 degrees measured at several stations. The hottest day was on June 28 where temperatures peaked around 112 degrees.  The minimum temperatures were warm as well with nighttime temperatures in the 70s on June 27 and June 28.","A high pressure heat dome over the region led to stretch of extreme heat, shattering records from June 26 through June 29. All time max temperatures were broken by 8 to 10 degrees. Widespread fatalities occurred due to the heat (117 in total), as many were without air-conditioning, as well as an increase in the number of drownings. Widespread closures and postponements of businesses and events also occurred.",394
958791,SISKIYOU MOUNTAINS & SOUTHERN OREGON CASCADES (ZONE), ,06/26/2021,1000,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,158281,Z,28,MFR,0,0,Official NWS Observations, , , , , , , , ,06/30/2021,120, , , , ,"Howard Prairie was the only station from this zone that reported observations. On 06/26/21, the low temperature was 47 degrees and the high temperature was 89 degrees. On 06/27/21, the low temperature was 49 degrees and the high temperature was 96 degrees. On 06/28/21, the low temperature was 59 degrees and the high temperature was 100 degrees. On 06/29/21, the low temperature was 56 degrees and the high temperature was 94 degrees.","A historic heat wave affected the Pacific Northwest during this interval.  It was caused by a strong upper level ridge that created dry and stable conditions over the area with strong subsidence.  Many daily, monthly, and all-time high temperature records were set over southwest and south central Oregon.",395
958783,CENTRAL DOUGLAS COUNTY (ZONE), ,06/26/2021,1000,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,158281,Z,23,MFR,0,0,Official NWS Observations, , , , , , , , ,06/29/2021,120, , , , ,"On 06/26/21, the reported low temperatures in this zone ranged from 54 to 65 degrees and the high temperatures ranged from 103 to 110 degrees. On 06/27/21, the reported low temperatures in this zone ranged from 56 to 71 degrees and the high temperatures ranged from 111 to 115 degrees. On 06/28/21, the reported low temperatures in this zone ranged from 57 to 75 degrees and the high temperatures ranged from 98 to 111 degrees. On 6/27/21, Roseburg set an all-time high temperature record of 114 degrees, the old record was 109 degrees set on 8/15/2020.|On 06/26/21, Roseburg set a record for highest temperature in June with 105 degrees. This record was broken the following day.","A historic heat wave affected the Pacific Northwest during this interval.  It was caused by a strong upper level ridge that created dry and stable conditions over the area with strong subsidence.  Many daily, monthly, and all-time high temperature records were set over southwest and south central Oregon.",396
958792,SOUTH CENTRAL OREGON CASCADES (ZONE), ,06/26/2021,1000,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,158281,Z,27,MFR,0,0,Official NWS Observations, , , , , , , , ,06/30/2021,120, , , , ,"On 06/26/21, the reported low temperatures in this zone ranged from 51 to 56 degrees and the high temperatures ranged from 80 to 91 degrees. On 06/27/21, the reported low temperatures in this zone ranged from 54 to 62 degrees and the high temperatures ranged from 86 to 99 degrees. On 06/28/21, the reported low temperatures in this zone ranged from 56 to 70 degrees and the high temperatures ranged from 88 to 101 degrees. On 06/29/21, the reported low temperatures in this zone ranged from 56 to 60 degrees and the high temperatures ranged from 85 to 99 degrees.","A historic heat wave affected the Pacific Northwest during this interval.  It was caused by a strong upper level ridge that created dry and stable conditions over the area with strong subsidence.  Many daily, monthly, and all-time high temperature records were set over southwest and south central Oregon.",397
958790,EASTERN DOUGLAS COUNTY FOOTHILLS (ZONE), ,06/26/2021,1000,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,158281,Z,25,MFR,0,0,Official NWS Observations, , , , , , , , ,06/30/2021,120, , , , ,"Toketee Falls was the only station from this zone that reported observations. On 06/26/21, the low temperature was 58 degrees and the high temperature was 91 degrees. On 06/27/21, the low temperature was 72 degrees and the high temperature was 103 degrees. On 06/28/21, the low temperature was 62 degrees and the high temperature was 108 degrees. On 06/29/21, the low temperature was 59 degrees and the high temperature was 99 degrees.","A historic heat wave affected the Pacific Northwest during this interval.  It was caused by a strong upper level ridge that created dry and stable conditions over the area with strong subsidence.  Many daily, monthly, and all-time high temperature records were set over southwest and south central Oregon.",398
958789,JACKSON COUNTY (ZONE), ,06/26/2021,1000,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,158281,Z,26,MFR,0,0,Official NWS Observations, , , , , , , , ,06/30/2021,120, , , , ,"On 06/26/21, the reported low temperatures in this zone ranged from 52 to 64 degrees and the high temperatures ranged from 96 to 104 degrees. On 06/27/21, the reported low temperatures in this zone ranged from 53 to 70 degrees and the high temperatures ranged from 103 to 113 degrees. On 06/28/21, the reported low temperatures in this zone ranged from 57 to 75 degrees and the high temperatures ranged from 108 to 115 degrees. On 06/29/21, the reported low temperatures in this zone ranged from 55 to 68 degrees and the high temperatures ranged from 97 to 109 degrees. Medford set a record high temperature for the month of June with 113 degrees on 06/27/21, breaking the old record of 104, set in 2015.  This record was broken the following day, 06/28, when Medford recorded a high of 115 degrees. This reading tied the all-time high temperature record, first set on 07/20/1946.","A historic heat wave affected the Pacific Northwest during this interval.  It was caused by a strong upper level ridge that created dry and stable conditions over the area with strong subsidence.  Many daily, monthly, and all-time high temperature records were set over southwest and south central Oregon.",399
958794,CENTRAL & EASTERN LAKE COUNTY (ZONE), ,06/26/2021,1000,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,158281,Z,31,MFR,0,0,Official NWS Observations, , , , , , , , ,06/30/2021,1257, , , , ,"On 06/26/21, the reported low temperatures in this zone ranged from 51 to 59 degrees and the high temperatures ranged from 91 to 98 degrees. On 06/27/21, the reported low temperatures in this zone ranged from 49 to 70 degrees and the high temperatures ranged from 94 to 103 degrees. On 06/28/21, the reported low temperatures in this zone ranged from 57 to 66 degrees and the high temperatures ranged from 95 to 105 degrees. On 06/29/21, the reported low temperatures in this zone ranged from 51 to 70 degrees and the high temperatures ranged from 91 to 107 degrees. On 06/30/21, the reported low temperatures in this zone ranged from 55 to 62 degrees and the high temperatures ranged from 93 to 101 degrees.","A historic heat wave affected the Pacific Northwest during this interval.  It was caused by a strong upper level ridge that created dry and stable conditions over the area with strong subsidence.  Many daily, monthly, and all-time high temperature records were set over southwest and south central Oregon.",400
958786,EASTERN CURRY COUNTY & JOSEPHINE COUNTY (ZONE), ,06/26/2021,1000,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,158281,Z,24,MFR,0,0,Official NWS Observations, , , , , , , , ,06/30/2021,120, , , , ,"On 06/26/21, the reported low temperatures in this zone ranged from 54 to 68 degrees and the high temperatures ranged from 92 to 111 degrees. On 06/27/21, the reported low temperatures in this zone ranged from 61 to 72 degrees and the high temperatures ranged from 100 to 113 degrees. On 06/28/21, the reported low temperatures in this zone ranged from 66 to 76 degrees and the high temperatures ranged from 94 to 108 degrees. On 06/29/21, the reported low temperatures in this zone ranged from 55 to 65 degrees and the high temperatures ranged from 87 to 101 degrees.","A historic heat wave affected the Pacific Northwest during this interval.  It was caused by a strong upper level ridge that created dry and stable conditions over the area with strong subsidence.  Many daily, monthly, and all-time high temperature records were set over southwest and south central Oregon.",401
965964,NORTHERN OREGON COAST (ZONE), ,06/26/2021,1200,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,158241,Z,1,PQR,0,0,ASOS, , , , , , , , ,06/27/2021,1800, , , , ,"Record breaking temperatures up to 101 degrees F in Astoria, OR.","A high pressure heat dome over the region led to stretch of extreme heat, shattering records from June 26 through June 29. All time max temperatures were broken by 8 to 10 degrees. Widespread fatalities occurred due to the heat (117 in total), as many were without air-conditioning, as well as an increase in the number of drownings. Widespread closures and postponements of businesses and events also occurred.",402
965929,CENTRAL COLUMBIA RIVER GORGE (ZONE), ,06/26/2021,1200,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,158241,Z,16,PQR,0,1,Broadcast Media, , , , , , , , ,06/29/2021,1800, , , , ,"Temperatures across the area reached into the 100s and lower 110s over a three day period. This lead to many people seeking locations to cool off. A young girl drowned in the Hood River on Wednesday, June 30.","A high pressure heat dome over the region led to stretch of extreme heat, shattering records from June 26 through June 29. All time max temperatures were broken by 8 to 10 degrees. Widespread fatalities occurred due to the heat (117 in total), as many were without air-conditioning, as well as an increase in the number of drownings. Widespread closures and postponements of businesses and events also occurred.",403
961837,CENTRAL WILLAMETTE VALLEY (ZONE), ,06/26/2021,1200,Excessive Heat, , ,16,0,0,0,OR,PST-8, ,158241,Z,7,PQR,0,2,ASOS, , , , , , , , ,06/29/2021,1800, , , , ,"Temperatures across the area warmed into the 100s to mid 110s over a three day period. Record breaking temperatures up to 117 degrees were recorded in Salem, OR. A total of 18 heat related deaths were reported, including two middle aged men who drowned in the Willamette River on Saturday, June 26.","A high pressure heat dome over the region led to stretch of extreme heat, shattering records from June 26 through June 29. All time max temperatures were broken by 8 to 10 degrees. Widespread fatalities occurred due to the heat (117 in total), as many were without air-conditioning, as well as an increase in the number of drownings. Widespread closures and postponements of businesses and events also occurred.",404
961302,GREATER  PORTLAND METRO AREA (ZONE), ,06/26/2021,1200,Excessive Heat, , ,87,0,50000,50000,OR,PST-8, ,158241,Z,6,PQR,0,0,ASOS, , , , , , , , ,06/29/2021,1800, , , , ,"Record breaking temperatures for 3 days in a row. Portland International recorded high temperatures of 108, 112, and 116 F (breaking its previous all time record of 107), and low temperatures of 70, 73, and 75 F. The Oregon State Police and Oregon Medical Examiner reported 67 deaths in Multnomah County from the heat, but it is suspected this fatality count is closer to 71. There were also reports of roads buckling due to heat. Cooling shelters were opened and many businesses closed and events postponed.","A high pressure heat dome over the region led to stretch of extreme heat, shattering records from June 26 through June 29. All time max temperatures were broken by 8 to 10 degrees. Widespread fatalities occurred due to the heat (117 in total), as many were without air-conditioning, as well as an increase in the number of drownings. Widespread closures and postponements of businesses and events also occurred.",405
964771,SOUTHERN WILLAMETTE VALLEY (ZONE), ,06/26/2021,1200,Excessive Heat, , ,1,0,0,0,OR,PST-8, ,158241,Z,8,PQR,0,0,ASOS, , , , , , , , ,06/29/2021,1800, , , , ,"There were two consecutive days with maximum temperatures greater than 100 degrees. The hottest day was June 27 where temperatures in the area peaked around 112 degrees. Record breaking temperatures up to 111 degrees F in Eugene, OR. There were one heat related deaths reported.","A high pressure heat dome over the region led to stretch of extreme heat, shattering records from June 26 through June 29. All time max temperatures were broken by 8 to 10 degrees. Widespread fatalities occurred due to the heat (117 in total), as many were without air-conditioning, as well as an increase in the number of drownings. Widespread closures and postponements of businesses and events also occurred.",406
965820,LOWER COLUMBIA (ZONE), ,06/26/2021,1200,Excessive Heat, , ,2,0,0,0,OR,PST-8, ,158241,Z,5,PQR,0,0,ASOS, , , , , , , , ,06/29/2021,1800, , , , ,"Record breaking temperatures for 3 days in a row. Scappoose (KSPB) recorded high temperatures of 107, 112, and 116 F. Two heat related deaths were reported.","A high pressure heat dome over the region led to stretch of extreme heat, shattering records from June 26 through June 29. All time max temperatures were broken by 8 to 10 degrees. Widespread fatalities occurred due to the heat (117 in total), as many were without air-conditioning, as well as an increase in the number of drownings. Widespread closures and postponements of businesses and events also occurred.",407
970024,CASCADE FOOTHILLS IN LANE COUNTY (ZONE), ,06/26/2021,1200,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,158241,Z,12,PQR,0,0,Mesonet, , , , , , , , ,06/28/2021,1600, , , , ,"Very hot temperatures. There were three days with maximum temperatures greater than 95 degrees measured at several stations, and two consecutive days with temperatures greater than 100 degrees. Maximum temperatures peaked between 106 and 109 degrees on June 27 and June 28.","A high pressure heat dome over the region led to stretch of extreme heat, shattering records from June 26 through June 29. All time max temperatures were broken by 8 to 10 degrees. Widespread fatalities occurred due to the heat (117 in total), as many were without air-conditioning, as well as an increase in the number of drownings. Widespread closures and postponements of businesses and events also occurred.",408
965965,CENTRAL OREGON COAST (ZONE), ,06/26/2021,1200,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,158241,Z,2,PQR,0,1,Broadcast Media, , , , , , , , ,06/27/2021,1800, , , , ,"Temperatures across the area reached into the 90s. This led to many people seeking locations to cool off. A middle-aged woman drowned on Monday, June 28.","A high pressure heat dome over the region led to stretch of extreme heat, shattering records from June 26 through June 29. All time max temperatures were broken by 8 to 10 degrees. Widespread fatalities occurred due to the heat (117 in total), as many were without air-conditioning, as well as an increase in the number of drownings. Widespread closures and postponements of businesses and events also occurred.",409
